symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
SADOD3,,Salvia dorrii (Kellogg) Abrams ssp. dorrii var. dorrii,purple sage,Lamiaceae,False,OR
SADOD3,SACAA3,Salvia carnosa Douglas ex Greene ssp. argentea (Rydb.) Epling,,Lamiaceae,True,OR
SADOD3,SACAG7,Salvia carnosa Douglas ex Greene ssp. gilmanii Epling,,Lamiaceae,True,OR
SADOD3,SACAA2,Salvia carnosa Douglas ex Greene var. argentea (Rydb.) McMinn,,Lamiaceae,True,OR
SADOD3,SACAG6,Salvia carnosa Douglas ex Greene var. gilmanii (Epling) L.D. Benson,,Lamiaceae,True,OR
SADOD3,SACAG4,Salvia carnosa Douglas ex Greene var. gracilior M. Peck,,Lamiaceae,True,OR
SADOD3,SADOA,Salvia dorrii (Kellogg) Abrams ssp. argentea (Rydb.) Munz,,Lamiaceae,True,OR
SADOD3,SADOG,Salvia dorrii (Kellogg) Abrams ssp. gilmanii (Epling) Abrams,,Lamiaceae,True,OR
SADOI,,Salvia dorrii (Kellogg) Abrams ssp. dorrii var. incana (Benth.) Strachan,purple sage,Lamiaceae,False,OR
SADOI,SACA31,Salvia carnosa Douglas ex Greene,,Lamiaceae,True,OR
SADOI,SADOC2,Salvia dorrii (Kellogg) Abrams ssp. carnosa (Douglas ex Greene) Abrams,,Lamiaceae,True,OR
SADOI,SADOC4,Salvia dorrii (Kellogg) Abrams var. carnosa (Douglas ex Greene) Cronquist,,Lamiaceae,True,OR
SADR,,Salix drummondiana Barratt ex Hook.,Drummond's willow,Salicaceae,False,OR
SADR,SABE6,Salix bella Piper,,Salicaceae,True,OR
SADR,SACO15,Salix covillei Eastw.,,Salicaceae,True,OR
SADR,SADRS,Salix drummondiana Barratt ex Hook. ssp. subcaerulea (Piper) A.E. Murray,,Salicaceae,True,OR
SADR,SADRB,Salix drummondiana Barratt ex Hook. var. bella (Piper) C.R. Ball,,Salicaceae,True,OR
SADR,SADRS2,Salix drummondiana Barratt ex Hook. var. subcaerulea (Piper) C.R. Ball,,Salicaceae,True,OR
SADR,SAPA25,Salix pachnophora Rydb.,,Salicaceae,True,OR
SADR,SASU9,Salix subcaerulea Piper,,Salicaceae,True,OR
SAEA,,Salix eastwoodiae Cockerell ex A. Heller,mountain willow,Salicaceae,False,OR
SAEA,SACA35,Salix californica Bebb,,Salicaceae,True,OR
SAEX,,Salix exigua Nutt.,narrowleaf willow,Salicaceae,False,OR
SAEX,SAAR18,Salix argophylla Nutt.,,Salicaceae,True,OR
SAEX,SACO7,Salix columbiana (Dorn) Argus,,Salicaceae,True,OR
SAEX,SAEXA,Salix exigua Nutt. var. angustissima (Andersson) Reveal & Broome,,Salicaceae,True,OR
SAEX,SAEXC,Salix exigua Nutt. var. columbiana Dorn,,Salicaceae,True,OR
SAEX,SAEXH,Salix exigua Nutt. var. hindsiana (Benth.) Dorn,,Salicaceae,True,OR
SAEX,SAEXL,Salix exigua Nutt. var. luteosericea (Rydb.) C.K. Schneid.,,Salicaceae,True,OR
SAEX,SAEXN,Salix exigua Nutt. var. nevadensis (S. Watson) C.K. Schneid.,,Salicaceae,True,OR
SAEX,SAEXP,Salix exigua Nutt. var. parishiana (Rowlee) Jeps.,,Salicaceae,True,OR
SAEX,SAEXS,Salix exigua Nutt. var. stenophylla (Rydb.) C.K. Schneid.,,Salicaceae,True,OR
SAEX,SAEXV,Salix exigua Nutt. var. virens Rowlee,,Salicaceae,True,OR
SAEX,SAFLA,Salix fluviatilis Nutt. var. argophylla (Nutt.) Sarg.,,Salicaceae,True,OR
SAEX,SAHI9,Salix hindsiana Benth.,,Salicaceae,True,OR
SAEX,SAHIL,Salix hindsiana Benth. var. leucodendroides (Rowlee) C.R. Ball,,Salicaceae,True,OR
SAEX,SAHIP3,Salix hindsiana Benth. var. parishiana (Rowlee) C.R. Ball,,Salicaceae,True,OR
SAEX,SAHIT,Salix hindsiana Benth. var. tenuifolia (Andersson) Andersson,,Salicaceae,True,OR
SAEX,SAINA,Salix interior Rowlee var. angustissima (Andersson) Dayton,,Salicaceae,True,OR
SAEX,SAINL,Salix interior Rowlee var. luteosericea (Rydb.) C.K. Schneid.,,Salicaceae,True,OR
SAEX,SALI2,Salix linearifolia Rydb.,,Salicaceae,True,OR
SAEX,SALOA3,Salix longifolia Muhl. var. argophylla (Nutt.) Andersson,,Salicaceae,True,OR
SAEX,SALOE,Salix longifolia Muhl. var. exigua (Nutt.) Bebb,,Salicaceae,True,OR
SAEX,SALOO,Salix longifolia Muhl. var. opaca Andersson,,Salicaceae,True,OR
SAEX,SALU3,Salix luteosericea Rydb.,,Salicaceae,True,OR
SAEX,SAMAL,Salix macrostachya Nutt. var. leucodendroides Rowlee,,Salicaceae,True,OR
SAEX,SAMA18,Salix malacophylla Nutt. ex C.R. Ball,,Salicaceae,True,OR
SAEX,SANE6,Salix nevadensis S. Watson,,Salicaceae,True,OR
SAEX,SAPA16,Salix parishiana Rowlee,,Salicaceae,True,OR
SAEX,SASEH2,Salix sessilifolia Nutt. ssp. hindsiana (Benth.) Andersson,,Salicaceae,True,OR
SAEX,SASEH,Salix sessilifolia Nutt. var. hindsiana (Benth.) Andersson,,Salicaceae,True,OR
SAEX,SASEL,Salix sessilifolia Nutt. var. leucodendroides (Rowlee) C.K. Schneid.,,Salicaceae,True,OR
SAEX,SAST12,Salix stenophylla Rydb.,,Salicaceae,True,OR
SAEX,SATH3,Salix thurberi Rowlee,,Salicaceae,True,OR
SAFA,,Salix farriae C.R. Ball,Farr's willow,Salicaceae,False,OR
SAFA,SAFAM,Salix farriae C.R. Ball var. microserrulata C.R. Ball,,Salicaceae,True,OR
SAFA,SAHAF,Salix hastata L. var. farriae (C.R. Ball) Hultén,,Salicaceae,True,OR
SAFE,,Saxifraga ferruginea Graham,russethair saxifrage,Saxifragaceae,False,OR
SAFE,MIFE,Micranthes ferruginea (Graham) Brouillet & Gornall,,Saxifragaceae,True,OR
SAFEF,,Saxifraga ferruginea Graham var. ferruginea,russethair saxifrage,Saxifragaceae,False,OR
SAFEV,,Saxifraga ferruginea Graham var. vreelandii (Small) Engl. & Irmsch.,Vreeland's saxifrage,Saxifragaceae,False,OR
SAFEV,SAFEF2,Saxifraga ferruginea Graham var. foliacea A.M. Johnson,,Saxifragaceae,True,OR
SAFEV,SAFEM,Saxifraga ferruginea Graham var. macounii Engl. & Irmsch.,,Saxifragaceae,True,OR
SAFEV,SAVR2,Saxifraga vreelandii (Small) Fedde ex Just,,Saxifragaceae,True,OR
SAFR5,,Saxifragopsis fragarioides (Greene) Small,strawberry saxifrage,Saxifragaceae,False,OR
SAFR5,SAFR2,Saxifraga fragarioides Greene,,Saxifragaceae,True,OR
SAGE2,,Salix geyeriana Andersson,Geyer willow,Salicaceae,False,OR
SAGE2,SAGEA,Salix geyeriana Andersson ssp. argentea (Bebb) A.E. Murray,,Salicaceae,True,OR
SAGE2,SAGEA2,Salix geyeriana Andersson var. argentea (Bebb) C.K. Schneid.,,Salicaceae,True,OR
SAGE2,SAGEM,Salix geyeriana Andersson var. meleina J.K. Henry,,Salicaceae,True,OR
SAGE2,SAMA15,Salix macrocarpa Nutt.,,Salicaceae,True,OR
SAGE2,SAMAA,Salix macrocarpa Nutt. var. argentea Bebb,,Salicaceae,True,OR
SAGE2,SAME11,Salix meleina (J.K. Henry) G.N. Jones,,Salicaceae,True,OR
SAGIN,,Sagina L.,pearlwort,Caryophyllaceae,False,OR
SAGIT,,Sagittaria L.,arrowhead,Alismataceae,False,OR
SAGL,,Salix glauca L.,grayleaf willow,Salicaceae,False,OR
SAGLG,,Salix glauca L. ssp. glauca,grayleaf willow,Salicaceae,False,OR
SAGLV,,Salix glauca L. ssp. glauca var. villosa (D. Don ex Hook.) Andersson,grayleaf willow,Salicaceae,False,OR
SAGLV,SAARS,Salix arctica Pall. var. subcordata (Andersson) C.K. Schneid.,,Salicaceae,True,OR
SAGLV,SADE7,Salix desertorum Richardson,,Salicaceae,True,OR
SAGLV,SADEE,Salix desertorum Richardson var. elata Andersson,,Salicaceae,True,OR
SAGLV,SAGLD,Salix glauca L. ssp. desertorum (Richardson) Hultén,,Salicaceae,True,OR
SAGLV,SAGLG3,Salix glauca L. ssp. glabrescens (Andersson) Hultén,,Salicaceae,True,OR
SAGLV,SAGLG5,Salix glauca L. var. glabrescens (Andersson) C.K. Schneid.,,Salicaceae,True,OR
SAGLV,SAGLK,Salix glauca L. var. kenosha (L. Kelso) L. Kelso,,Salicaceae,True,OR
SAGLV,SAGLP2,Salix glauca L. var. pseudolapponum (Seemen) L. Kelso,,Salicaceae,True,OR
SAGLV,SAGLS3,Salix glauca L. var. sericea Hultén,,Salicaceae,True,OR
SAGLV,SAGLS4,Salix glauca L. var. subincurva (E.H. Kelso) L. Kelso,,Salicaceae,True,OR
SAGLV,SAGL10,Salix glaucops Andersson,,Salicaceae,True,OR
SAGLV,SAGLG4,Salix glaucops Andersson var. glabrescens Andersson,,Salicaceae,True,OR
SAGLV,SAGLV2,Salix glaucops Andersson var. villosa (D. Don ex Hook.) Andersson,,Salicaceae,True,OR
SAGLV,SANU7,Salix nudescens Rydb.,,Salicaceae,True,OR
SAGLV,SAPS4,Salix pseudolapponum Seemen,,Salicaceae,True,OR
SAGLV,SAPSK,Salix pseudolapponum Seemen var. kenosha L. Kelso,,Salicaceae,True,OR
SAGLV,SAPSS,Salix pseudolapponum Seemen var. subincurva E.H. Kelso,,Salicaceae,True,OR
SAGLV,SASU10,Salix subcordata Andersson,,Salicaceae,True,OR
SAGLV,SAVI10,Salix villosa D. Don ex Hook.,,Salicaceae,True,OR
SAGLV,SAWOP,Salix wolfii Bebb var. pseudolapponum (Seemen) M.E. Jones,,Salicaceae,True,OR
SAGLV,SAWY,Salix wyomingensis Rydb.,,Salicaceae,True,OR
SAGO2,,Saxifraga gormanii Suksd.,Gorman's saxifrage,Saxifragaceae,False,OR
SAGO2,SAOCD,Saxifraga occidentalis S. Watson var. dentata (Engl. & Irmsch.) C.L. Hitchc.,,Saxifragaceae,True,OR
SAGR5,,Sanicula graveolens Poepp. ex DC.,northern sanicle,Apiaceae,False,OR
SAGR5,SAGRS,Sanicula graveolens Poepp. ex DC. var. septentrionalis (Greene) H. St. John,,Apiaceae,True,OR
SAGR5,SANE4,Sanicula nevadensis S. Watson,,Apiaceae,True,OR
SAGR5,SANES,Sanicula nevadensis S. Watson var. septentrionalis (Greene) Mathias,,Apiaceae,True,OR
SAGR5,SASE19,Sanicula septentrionalis Greene,,Apiaceae,True,OR
SAHI7,,Saxifraga hitchcockiana Elvander,Saddle Mountain saxifrage,Saxifragaceae,False,OR
SAHI7,SAOCL,Saxifraga occidentalis S. Watson var. latipetiolata C.L. Hitchc.,,Saxifragaceae,True,OR
SAHO,,Salix hookeriana Barratt ex Hook.,dune willow,Salicaceae,False,OR
SAHO,SAAM8,Salix amplifolia Coville,,Salicaceae,True,OR
SAHO,SAHOL,Salix hookeriana Barratt ex Hook. var. laurifolia J.K. Henry,,Salicaceae,True,OR
SAHO,SAHOT,Salix hookeriana Barratt ex Hook. var. tomentosa J.K. Henry ex C.K. Schneid.,,Salicaceae,True,OR
SAHO,SAPI,Salix piperi Bebb,,Salicaceae,True,OR
SAHO4,,Saxifraga howellii Greene,Howell's saxifrage,Saxifragaceae,False,OR
SAHO4,MIHO3,Micranthes howellii (Greene) Small,,Saxifragaceae,True,OR
SAID,,Saxifraga idahoensis Piper,Idaho saxifrage,Saxifragaceae,False,OR
SAID,SAMAI,Saxifraga marshallii Greene ssp. idahoensis (Piper) Krause & Beamish,,Saxifragaceae,True,OR
SAID,SAMAI2,Saxifraga marshallii Greene var. idahoensis (Piper) Engl. & Irmsch.,,Saxifragaceae,True,OR
SAID,SAOCI,Saxifraga occidentalis S. Watson var. idahoensis (Piper) C.L. Hitchc.,,Saxifragaceae,True,OR
SAIN4,,Saxifraga integrifolia Hook.,wholeleaf saxifrage,Saxifragaceae,False,OR
SAIN4,MIBI11,Micranthes bidens Small,,Saxifragaceae,True,OR
SAIN4,MIIN13,Micranthes integrifolia (Hook.) Small,,Saxifragaceae,True,OR
SAIN4,SABR14,Saxifraga bracteosa Suksd.,,Saxifragaceae,True,OR
SAIN4,SABRA5,Saxifraga bracteosa Suksd. var. angustifolia Suksd.,,Saxifragaceae,True,OR
SAIN4,SAFRL3,Saxifraga fragosa Suksd. ex Small var. leucandra Suksd.,,Saxifragaceae,True,OR
SAIN4,SALA16,Saxifraga laevicarpa A.M. Johnson,,Saxifragaceae,True,OR
SAIRO,,Sairocarpus D.A. Sutton,snapdragon,Scrophulariaceae,False,OR
SAJA2,,Sagina japonica (Sw.) Ohwi,Japanese pearlwort,Caryophyllaceae,False,OR
SAKA,,Salsola kali L.,Russian thistle,Chenopodiaceae,False,OR
SAKAK,,Salsola kali L. ssp. kali,Russian thistle,Chenopodiaceae,False,OR
SAKAK,SACA41,Salsola caroliniana Walter,,Chenopodiaceae,True,OR
SAKAK,SAKAC,Salsola kali L. var. caroliniana (Walter) Nutt.,,Chenopodiaceae,True,OR
SAKAP,,Salsola kali L. ssp. pontica (Pall.) Mosyakin,Russian thistle,Chenopodiaceae,False,OR
SAKAP,SAKAP2,Salsola kali L. var. pontica Pall.,,Chenopodiaceae,True,OR
SAKAP,SAPO12,Salsola pontica (Pall.) A. Degen,,Chenopodiaceae,True,OR
SAKI,,Sairocarpus kingii (S. Watson) D.A. Sutton,least snapdragon,Scrophulariaceae,False,OR
SAKI,ANKI2,Antirrhinum kingii S. Watson,,Scrophulariaceae,True,OR
SALA2,,Sagittaria latifolia Willd.,broadleaf arrowhead,Alismataceae,False,OR
SALA2,SACH15,Sagittaria chinensis Pursh,,Alismataceae,True,OR
SALA2,SAENL3,Sagittaria engelmanniana J.G. Sm. ssp. longirostra (Micheli) Bogin,,Alismataceae,True,OR
SALA2,SAES2,Sagittaria esculenta Howell,,Alismataceae,True,OR
SALA2,SALAO,Sagittaria latifolia Willd. var. obtusa (Muhl. ex Willd.) Wiegand,,Alismataceae,True,OR
SALA2,SALAP,Sagittaria latifolia Willd. var. pubescens (Muhl. ex Nutt.) J.G. Sm.,,Alismataceae,True,OR
SALA2,SALO11,Sagittaria longirostra (Micheli) J.G. Sm.,,Alismataceae,True,OR
SALA2,SAOB4,"Sagittaria obtusa Muhl. ex Willd., non Thunb.",,Alismataceae,True,OR
SALA2,SAOR8,Sagittaria ornithorhyncha Small,,Alismataceae,True,OR
SALA2,SAPL5,Sagittaria planipes Fernald,,Alismataceae,True,OR
SALA2,SAPU10,Sagittaria pubescens Muhl. ex Nutt.,,Alismataceae,True,OR
SALA2,SAVAO2,Sagittaria variabilis Engelm. var. obtusa (Muhl. ex Willd.) Engelm.,,Alismataceae,True,OR
SALA2,SAVI12,Sagittaria viscosa C. Mohr,,Alismataceae,True,OR
SALA3,,Salix laevigata Bebb,red willow,Salicaceae,False,OR
SALA3,SABOL,Salix bonplandiana Kunth var. laevigata (Bebb) Dorn,,Salicaceae,True,OR
SALA3,SACO16,Salix congesta (Bebb ex Rothr.) J.T. Howell,,Salicaceae,True,OR
SALA3,SALAA,Salix laevigata Bebb var. angustifolia Bebb ex Rothr.,,Salicaceae,True,OR
SALA3,SALAA2,Salix laevigata Bebb var. araquipa (Jeps.) C.R. Ball,,Salicaceae,True,OR
SALA3,SALAC3,Salix laevigata Bebb var. congesta Bebb ex Rothr.,,Salicaceae,True,OR
SALA6,,Salix lasiolepis Benth.,arroyo willow,Salicaceae,False,OR
SALA7,,Sanicula laciniata Hook. & Arn.,coastal blacksnakeroot,Apiaceae,False,OR
SALAB,,Salix lasiolepis Benth. var. bigelovii (Torr.) Bebb,Bigelow's willow,Salicaceae,False,OR
SALAB,SABI5,Salix bigelovii Torr.,,Salicaceae,True,OR
SALAB,SAFR6,Salix franciscana Seemen,,Salicaceae,True,OR
SALAL2,,Salix lasiolepis Benth. var. lasiolepis,arroyo willow,Salicaceae,False,OR
SALAL2,SABA11,Salix bakeri Seemen,,Salicaceae,True,OR
SALAL2,SABO6,Salix boiseana A. Nelson,,Salicaceae,True,OR
SALAL2,SALAB2,Salix lasiolepis Benth. var. bakeri (Seemen) C.R. Ball,,Salicaceae,True,OR
SALAL2,SALAB3,Salix lasiolepis Benth. var. bracelinae C.R. Ball,,Salicaceae,True,OR
SALAL2,SALAF,Salix lasiolepis Benth. var. fallax Bebb,,Salicaceae,True,OR
SALAL2,SALAN,Salix lasiolepis Benth. var. nivaria Jeps.,,Salicaceae,True,OR
SALAL2,SALAS,Salix lasiolepis Benth. var. sandbergii (Rydb.) C.R. Ball,,Salicaceae,True,OR
SALAL2,SALUN,Salix lutea Nutt. var. nivaria Jeps.,,Salicaceae,True,OR
SALAL2,SASA12,Salix sandbergii Rydb.,,Salicaceae,True,OR
SALAL2,SASU13,Salix suksdorfii Gandog.,,Salicaceae,True,OR
SALE,,Salix lemmonii Bebb,Lemmon's willow,Salicaceae,False,OR
SALE,SAAU5,Salix austinae Bebb,,Salicaceae,True,OR
SALE,SALEA,Salix lemmonii Bebb var. austinae (Bebb) C.K. Schneid.,,Salicaceae,True,OR
SALE,SALEM,Salix lemmonii Bebb var. macrostachya Bebb,,Salicaceae,True,OR
SALE,SALEM2,Salix lemmonii Bebb var. melanopsis Bebb,,Salicaceae,True,OR
SALE,SALES,Salix lemmonii Bebb var. sphaerostachya Bebb,,Salicaceae,True,OR
SALI,,Salix ligulifolia (C.R. Ball) C.R. Ball ex C.K. Schneid.,strapleaf willow,Salicaceae,False,OR
SALI,SACOL,Salix cordata Michx. var. ligulifolia (C.R. Ball) L. Kelso,,Salicaceae,True,OR
SALI,SAERL,Salix eriocephala Michx. var. ligulifolia (C.R. Ball) Dorn,,Salicaceae,True,OR
SALI,SALUL3,Salix lutea Nutt. var. ligulifolia C.R. Ball,,Salicaceae,True,OR
SALI,SARIL,Salix rigida Muhl. ssp. ligulifolia (C.R. Ball) A.E. Murray,,Salicaceae,True,OR
SALIC,,Salicornia L.,pickleweed,Chenopodiaceae,False,OR
SALIX,,Salix L.,willow,Salicaceae,False,OR
SALSO,,Salsola L.,Russian thistle,Chenopodiaceae,False,OR
SALU,,Salix lucida Muhl.,shining willow,Salicaceae,False,OR
SALU2,,Salix lutea Nutt.,yellow willow,Salicaceae,False,OR
SALU2,SACOD2,Salix cordata Michx. var. denveriana L. Kelso,,Salicaceae,True,OR
SALU2,SACOD3,Salix cordata Michx. var. desolata (E.H. Kelso) L. Kelso,,Salicaceae,True,OR
SALU2,SACOL2,Salix cordata Muhl. var. lutea (Nutt.) Bebb,,Salicaceae,True,OR
SALU2,SACOP2,Salix cordata Michx. var. platyphylla (C.R. Ball) L. Kelso,,Salicaceae,True,OR
SALU2,SACOW,Salix cordata Muhl. var. watsonii Bebb,,Salicaceae,True,OR
SALU2,SAERF,Salix eriocephala Michx. var. famelica (C.R. Ball) Dorn,,Salicaceae,True,OR
SALU2,SAERW,Salix eriocephala Michx. var. watsonii (Bebb) Dorn,,Salicaceae,True,OR
SALU2,SAFA3,Salix famelica (C.R. Ball) Argus,,Salicaceae,True,OR
SALU2,SAFL11,"Salix flava Rydb., non Schoepf",,Salicaceae,True,OR
SALU2,SALUD,Salix lutea Nutt. var. desolata E.H. Kelso,,Salicaceae,True,OR
SALU2,SALUF,Salix lutea Nutt. var. famelica C.R. Ball,,Salicaceae,True,OR
SALU2,SALUP,Salix lutea Nutt. var. platyphylla C.R. Ball,,Salicaceae,True,OR
SALU2,SALUW,Salix lutea Nutt. var. watsonii (Bebb) Jeps.,,Salicaceae,True,OR
SALU2,SAOR6,Salix ormsbyensis Seemen,,Salicaceae,True,OR
SALU2,SARIW,Salix rigida Muhl. var. watsonii (Bebb) Cronquist,,Salicaceae,True,OR
SALU2,SAWA6,Salix watsonii (Bebb) Rydb.,,Salicaceae,True,OR
SALUC,,Salix lucida Muhl. ssp. caudata (Nutt.) A.E. Murray,greenleaf willow,Salicaceae,False,OR
SALUC,SACA38,Salix caudata (Nutt.) A. Heller,,Salicaceae,True,OR
SALUC,SACAB,Salix caudata (Nutt.) A. Heller var. bryantiana C.R. Ball & Braceline,,Salicaceae,True,OR
SALUC,SACAP2,Salix caudata (Nutt.) A. Heller var. parvifolia C.R. Ball,,Salicaceae,True,OR
SALUC,SAFE2,Salix fendleriana Andersson,,Salicaceae,True,OR
SALUC,SALAC4,Salix lasiandra Benth. ssp. caudata (Nutt.) A.E. Murray,,Salicaceae,True,OR
SALUC,SALAC,Salix lasiandra Benth. var. caudata (Nutt.) Sudw.,,Salicaceae,True,OR
SALUC,SALAF2,Salix lasiandra Benth. var. fendleriana (Andersson) Bebb,,Salicaceae,True,OR
SALUC,SAPEC2,Salix pentandra L. var. caudata Nutt.,,Salicaceae,True,OR
SALUL,,Salix lucida Muhl. ssp. lasiandra (Benth.) A.E. Murray,Pacific willow,Salicaceae,False,OR
SALUL,SAAR17,Salix arguta Andersson,,Salicaceae,True,OR
SALUL,SAARE,Salix arguta Andersson var. erythrocoma (Andersson) Andersson,,Salicaceae,True,OR
SALUL,SAARL3,Salix arguta Andersson var. lasiandra (Benth.) Andersson,,Salicaceae,True,OR
SALUL,SALA17,Salix lancifolia Andersson,,Salicaceae,True,OR
SALUL,SALA5,Salix lasiandra Benth.,,Salicaceae,True,OR
SALUL,SALAA3,Salix lasiandra Benth. var. abramsii C.R. Ball,,Salicaceae,True,OR
SALUL,SALAL5,Salix lasiandra Benth. var. lancifolia (Andersson) Bebb,,Salicaceae,True,OR
SALUL,SALAL4,Salix lasiandra Benth. var. lyallii Sarg.,,Salicaceae,True,OR
SALUL,SALAM4,Salix lasiandra Benth. var. macrophylla (Andersson) Little,,Salicaceae,True,OR
SALUL,SALAR2,Salix lasiandra Benth. var. recomponens Raup,,Salicaceae,True,OR
SALUL,SALUM,Salix lucida Muhl. var. macrophylla Andersson,,Salicaceae,True,OR
SALUL,SALY4,Salix lyallii (Sarg.) A. Heller,,Salicaceae,True,OR
SALUL,SASP8,"Salix speciosa Nutt., non Host nec Hook. & Arn.",,Salicaceae,True,OR
SALVI,,Salvia L.,sage,Lamiaceae,False,OR
SAMA5,,Saxifraga marshallii Greene,Marshall's saxifrage,Saxifragaceae,False,OR
SAMA5,MIMA12,Micranthes marshallii (Greene) Small,,Saxifragaceae,True,OR
SAMA6,,Sagina maxima A. Gray,stickystem pearlwort,Caryophyllaceae,False,OR
SAMAC,,Sagina maxima A. Gray ssp. crassicaulis (S. Watson) Crow,stickystem pearlwort,Caryophyllaceae,False,OR
SAMAC,SACR9,Sagina crassicaulis S. Watson,,Caryophyllaceae,True,OR
SAMBU,,Sambucus L.,elderberry,Caprifoliaceae,False,OR
SAME2,,Salix melanopsis Nutt.,dusky willow,Salicaceae,False,OR
SAME2,SABO5,Salix bolanderiana Rowlee,,Salicaceae,True,OR
SAME2,SAEXM,Salix exigua Nutt. ssp. melanopsis (Nutt.) Cronquist,,Salicaceae,True,OR
SAME2,SAEXG,Salix exigua Nutt. var. gracilipes (C.R. Ball) Cronquist,,Salicaceae,True,OR
SAME2,SAEXT,Salix exigua Nutt. var. tenerrima (L.F. Hend.) C.K. Schneid.,,Salicaceae,True,OR
SAME2,SAFL14,Salix fluviatilis auct. non Nutt.,,Salicaceae,True,OR
SAME2,SAFLT,Salix fluviatilis Nutt. var. tenerrima (L.F. Hend.) Howell,,Salicaceae,True,OR
SAME2,SALOT,Salix longifolia Muhl. var. tenerrima L.F. Hend.,,Salicaceae,True,OR
SAME2,SAMEB,Salix melanopsis Nutt. var. bolanderiana (Rowlee) C.K. Schneid.,,Salicaceae,True,OR
SAME2,SAMEG,Salix melanopsis Nutt. var. gracilipes C.R. Ball,,Salicaceae,True,OR
SAME2,SAMEK,Salix melanopsis Nutt. var. kronkheittii L. Kelso,,Salicaceae,True,OR
SAME2,SAMET,Salix melanopsis Nutt. var. tenerrima (L.F. Hend.) C.R. Ball,,Salicaceae,True,OR
SAME2,SAPA4,Salix parksiana C.R. Ball,,Salicaceae,True,OR
SAME2,SASEV,Salix sessilifolia Nutt. var. vancouverensis Brayshaw,,Salicaceae,True,OR
SAME2,SATE7,Salix tenerrima (L.F. Hend.) A. Heller,,Salicaceae,True,OR
SAME7,,Saxifraga mertensiana Bong.,wood saxifrage,Saxifragaceae,False,OR
SAME7,SAMEE,Saxifraga mertensiana Bong. var. eastwoodiae (Small) Engl. & Irmsch.,,Saxifragaceae,True,OR
SAMI3,,Sanguisorba minor Scop.,small burnet,Rosaceae,False,OR
SAMI3,POSA6,Poterium sanguisorba L.,,Rosaceae,True,OR
SAMIB2,,Sanguisorba minor Scop. ssp. balearica (Bourg. ex Nyman) M. Garm. & C. Navarro,small burnet,Rosaceae,False,OR
SAMIB2,POPO11,Poterium polygamum Waldst. & Kit.,,Rosaceae,True,OR
SAMIB2,POSA16,Poterium sanguisorba auct. non L.,,Rosaceae,True,OR
SAMIB2,SAMIM,Sanguisorba minor Scop. ssp. muricata (Spach ex Bonnier & Layens) Nordborg,,Rosaceae,True,OR
SAMO4,,Salix monochroma C.R. Ball,onecolor willow,Salicaceae,False,OR
SAMO4,SAERM,Salix eriocephala Michx. var. monochroma (C.R. Ball) Dorn,,Salicaceae,True,OR
SAMOL,,Samolus L.,brookweed,Primulaceae,False,OR
SANE3,,Saxifraga nelsoniana D. Don,heartleaf saxifrage,Saxifragaceae,False,OR
SANE3,MINE,Micranthes nelsoniana (D. Don) Small,,Saxifragaceae,True,OR
SANEC2,,Saxifraga nelsoniana D. Don ssp. cascadensis (Calder & Savile) Hultén,heartleaf saxifrage,Saxifragaceae,False,OR
SANEC2,SAPUC4,Saxifraga punctata L. ssp. cascadensis Calder & Savile,,Saxifragaceae,True,OR
SANEC2,SAPUC,Saxifraga punctata L. var. cascadensis (Calder & Savile) B. Boivin,,Saxifragaceae,True,OR
SANGU2,,Sanguisorba L.,burnet,Rosaceae,False,OR
SANI4,,Sambucus nigra L.,black elderberry,Caprifoliaceae,False,OR
SANI5,,Saxifraga nidifica Greene,peak saxifrage,Saxifragaceae,False,OR
SANI5,MINI7,Micranthes nidifica (Greene) Small,,Saxifragaceae,True,OR
SANI8,,Salix nivalis Hook.,snow willow,Salicaceae,False,OR
SANI8,SANIS,Salix nivalis Hook. var. saximontana (Rydb.) C.K. Schneid.,,Salicaceae,True,OR
SANI8,SAREN,Salix reticulata L. ssp. nivalis (Hook.) Á. Löve & D. Löve & Kapoor,,Salicaceae,True,OR
SANI8,SAREN2,Salix reticulata L. var. nana (Hook.) Andersson,,Salicaceae,True,OR
SANI8,SAREN3,Salix reticulata L. var. nivalis (Hook.) Andersson,,Salicaceae,True,OR
SANI8,SARES,Salix reticulata L. var. saximontana (Rydb.) L. Kelso,,Salicaceae,True,OR
SANI8,SASA13,Salix saximontana Rydb.,,Salicaceae,True,OR
SANI8,SAVE8,Salix venusta Andersson,,Salicaceae,True,OR
SANI8,SAVEN,Salix vestita Pursh var. nana Hook.,,Salicaceae,True,OR
SANIC,,Sanicula L.,sanicle,Apiaceae,False,OR
SANIC2,,Saxifraga nidifica Greene var. claytoniifolia (Canby ex Small) Elvander,peak saxifrage,Saxifragaceae,False,OR
SANIC2,MIFR,Micranthes fragosa (Suksd. ex Small) Small,,Saxifragaceae,True,OR
SANIC2,SACL4,Saxifraga claytoniifolia Canby ex Small,,Saxifragaceae,True,OR
SANIC2,SAFR7,Saxifraga fragosa Suksd. ex Small,,Saxifragaceae,True,OR
SANIC2,SAFRC,Saxifraga fragosa Suksd. ex Small ssp. claytoniifolia (Canby ex Small) Bacig.,,Saxifragaceae,True,OR
SANIC2,SAINC,Saxifraga integrifolia Hook. var. claytoniifolia (Canby ex Small) Rosend.,,Saxifragaceae,True,OR
