symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
ABNE,,Abronia neurophylla Standl.,beach sand verbena,Nyctaginaceae,False,CA
ABPA,,Abutilon palmeri A. Gray,Palmer's Indian mallow,Malvaceae,False,CA
ABPA3,,Abutilon parvulum A. Gray,dwarf Indian mallow,Malvaceae,False,CA
ABPO,,Abronia pogonantha Heimerl,Mojave sand verbena,Nyctaginaceae,False,CA
ABPR,,Abies procera Rehder,noble fir,Pinaceae,False,CA
ABPR,ABNO,Abies nobilis (Douglas ex D. Don) Lindl.,,Pinaceae,True,CA
ABRON,,Abronia Juss.,sand verbena,Nyctaginaceae,False,CA
ABTH,,Abutilon theophrasti Medik.,velvetleaf,Malvaceae,False,CA
ABTH,ABAB3,"Abutilon abutilon (L.) Rusby, nom. inval.",,Malvaceae,True,CA
ABTH,ABAV,Abutilon avicennae Gaertn.,,Malvaceae,True,CA
ABTU,,Abronia turbinata Torr. ex S. Watson,transmontane sand verbena,Nyctaginaceae,False,CA
ABTU,ABEX,Abronia exalata Standl.,,Nyctaginaceae,True,CA
ABTU,ABOR2,Abronia orbiculata Standl.,,Nyctaginaceae,True,CA
ABUM,,Abronia umbellata Lam.,pink sand verbena,Nyctaginaceae,False,CA
ABUMB,,Abronia umbellata Lam. ssp. breviflora (Standl.) Munz,pink sand verbena,Nyctaginaceae,False,CA
ABUMB,ABAC,Abronia acutalata Standl.,,Nyctaginaceae,True,CA
ABUMB,ABBR2,Abronia breviflora Standl.,,Nyctaginaceae,True,CA
ABUMB,ABUMA2,Abronia umbellata Lam. ssp. acutalata (Standl.) Tillett,,Nyctaginaceae,True,CA
ABUMB,ABUMA3,Abronia umbellata Lam. var. acutalata (Standl.) C.L. Hitchc.,,Nyctaginaceae,True,CA
ABUMU,,Abronia umbellata Lam. ssp. umbellata,pink sand verbena,Nyctaginaceae,False,CA
ABUMU,ABAL2,Abronia alba Eastw.,,Nyctaginaceae,True,CA
ABUMU,ABPL,Abronia platyphylla Standl.,,Nyctaginaceae,True,CA
ABUMU,ABUMA4,Abronia umbellata Lam. ssp. alba (Eastw.) Munz,,Nyctaginaceae,True,CA
ABUMU,ABUMP,Abronia umbellata Lam. ssp. platyphylla (Standl.) Munz,,Nyctaginaceae,True,CA
ABUMU,ABUMV,Abronia umbellata Lam. ssp. variabilis (Standl.) Munz,,Nyctaginaceae,True,CA
ABUMU,ABVA,Abronia variabilis Standl.,,Nyctaginaceae,True,CA
ABUTI,,Abutilon Mill.,Indian mallow,Malvaceae,False,CA
ABVI,,Abronia villosa S. Watson,desert sand verbena,Nyctaginaceae,False,CA
ABVIA,,Abronia villosa S. Watson var. aurita (Abrams) Jeps.,desert sand verbena,Nyctaginaceae,False,CA
ABVIA,ABPI2,Abronia pinetorum Abrams,,Nyctaginaceae,True,CA
ABVIV,,Abronia villosa S. Watson var. villosa,desert sand verbena,Nyctaginaceae,False,CA
ACACI,,Acacia Mill.,acacia,Fabaceae,False,CA
ACAEN,,Acaena Mutis ex L.,acaena,Rosaceae,False,CA
ACALY,,Acalypha L.,acalypha,Euphorbiaceae,False,CA
ACAMP,,Acamptopappus (A. Gray) A. Gray,goldenhead,Asteraceae,False,CA
ACANT2,,Acanthomintha (A. Gray) A. Gray,thornmint,Lamiaceae,False,CA
ACANT7,,Acanthus L.,acanthus,Acanthaceae,False,CA
ACAR14,,Achnatherum aridum (M.E. Jones) Barkworth,Mormon needlegrass,Poaceae,False,CA
ACAR14,STAR2,Stipa arida M.E. Jones,,Poaceae,True,CA
ACARO2,,Acarospora A. Massal.,cracked lichen,Acarosporaceae,False,CA
ACBA,,Acacia baileyana F. Muell.,Bailey acacia,Fabaceae,False,CA
ACBL,,Achnatherum ×bloomeri (Bol.) Barkworth [hymenoides × occidentale],,Poaceae,False,CA
ACBL,ORBL,Oryzopsis bloomeri (Bol.) Ricker,,Poaceae,True,CA
ACBL,STBL4,Stipa bloomeri Bol.,,Poaceae,True,CA
ACBL,STBL5,Stiporyzopsis bloomeri (Bol.) B.L. Johnson,,Poaceae,True,CA
ACBR5,,Achnatherum brachychaetum (Godr.) Barkworth,shortbristled needlegrass,Poaceae,False,CA
ACBR5,NABR2,Nassella brachychaeta (Godr.) Barkworth,,Poaceae,True,CA
ACBR5,STBR3,Stipa brachychaeta Godr.,,Poaceae,True,CA
ACCA3,,Acalypha californica Benth.,California copperleaf,Euphorbiaceae,False,CA
ACCA3,ACPR,Acalypha pringlei S. Watson,,Euphorbiaceae,True,CA
ACCA34,,Achnatherum capense (Thunb.) P. Beauv.,Cape ricegrass,Poaceae,False,CA
ACCA34,STCA25,Stipa capensis Thunb.,,Poaceae,True,CA
ACCA34,STTO8,Stipa tortilis Desf.,,Poaceae,True,CA
ACCA4,,Acorus calamus L.,sweetflag,Acoraceae,False,CA
ACCA5,,Acer campestre L.,hedge maple,Aceraceae,False,CA
ACCA6,,Achlys californica I. Fukuda & H.G. Baker,deer's foot,Berberidaceae,False,CA
ACCI,,Acer circinatum Pursh,vine maple,Aceraceae,False,CA
ACCO21,,Achnatherum coronatum (Thurb.) Barkworth,giant ricegrass,Poaceae,False,CA
ACCO21,STCO5,Stipa coronata Thurb.,,Poaceae,True,CA
ACCO3,,Achyronychia cooperi Torr. & A. Gray,onyxflower,Caryophyllaceae,False,CA
ACCO4,,Aconitum columbianum Nutt.,Columbian monkshood,Ranunculaceae,False,CA
ACCOC3,,Aconitum columbianum Nutt. ssp. columbianum,Columbian monkshood,Ranunculaceae,False,CA
ACCOC3,ACCOP,Aconitum columbianum Nutt. ssp. pallidum Piper,,Ranunculaceae,True,CA
ACCOC3,ACCOB,Aconitum columbianum Nutt. var. bakeri (Greene) Harrington,,Ranunculaceae,True,CA
ACCOC3,ACCOO,Aconitum columbianum Nutt. var. ochroleucum A. Nelson,,Ranunculaceae,True,CA
ACCOC3,ACGE3,Aconitum geranioides Greene,,Ranunculaceae,True,CA
ACCOC3,ACLE6,Aconitum leibergii Greene,,Ranunculaceae,True,CA
ACCOC3,ACMO3,Aconitum mogollonicum Greene,,Ranunculaceae,True,CA
ACCOV2,,Aconitum columbianum Nutt. ssp. viviparum (Greene) D.E. Brink,Columbian monkshood,Ranunculaceae,False,CA
ACCOV2,ACBU,Aconitum bulbiferum Howell,,Ranunculaceae,True,CA
ACCOV2,ACCOH,Aconitum columbianum Nutt. var. howellii (A. Nelson & J.F. Macbr.) C.L. Hitchc.,,Ranunculaceae,True,CA
ACCOV2,ACHA2,Aconitum hansenii Greene,,Ranunculaceae,True,CA
ACCOV2,ACHO,Aconitum howellii A. Nelson & J.F. Macbr.,,Ranunculaceae,True,CA
ACCOV2,ACVI5,Aconitum viviparum Greene,,Ranunculaceae,True,CA
ACCY2,,Acacia cyclops A. Cunn. ex G. Don,coastal wattle,Fabaceae,False,CA
ACDE,,Acacia decurrens (Wendl. f.) Willd.,black wattle,Fabaceae,False,CA
ACDE,MIDE17,Mimosa decurrens Wendl. f.,,Fabaceae,True,CA
ACDE3,,Acacia dealbata Link,silver wattle,Fabaceae,False,CA
ACDE3,ACDED,Acacia decurrens (Wendl. f.) Willd. var. dealbata (Link) F. Muell.,,Fabaceae,True,CA
ACDI10,,Achnatherum diegoense (Swallen) Barkworth,San Diego County needlegrass,Poaceae,False,CA
ACDI10,STDI,Stipa diegoensis Swallen,,Poaceae,True,CA
ACDU2,,Acanthomintha duttonii (Abrams) Jokerst,San Mateo thorn-mint,Lamiaceae,False,CA
ACDU2,ACOBD,Acanthomintha obovata Jeps. ssp. duttonii Abrams,,Lamiaceae,True,CA
ACEL,,Acacia elata A. Cunn. ex Benth.,cedar wattle,Fabaceae,False,CA
ACER,,Acer L.,maple,Aceraceae,False,CA
ACFI,,Achillea filipendulina Lam.,fernleaf yarrow,Asteraceae,False,CA
ACGL,,Acer glabrum Torr.,Rocky Mountain maple,Aceraceae,False,CA
ACGLD3,,Acer glabrum Torr. var. diffusum (Greene) Smiley,Rocky Mountain maple,Aceraceae,False,CA
ACGLD3,ACDI,Acer diffusum Greene,,Aceraceae,True,CA
ACGLD3,ACGLD,Acer glabrum Torr. ssp. diffusum (Greene) A.E. Murray,,Aceraceae,True,CA
ACGLD4,,Acer glabrum Torr. var. douglasii (Hook.) Dippel,Douglas maple,Aceraceae,False,CA
ACGLD4,ACDO,Acer douglasii Hook.,,Aceraceae,True,CA
ACGLD4,ACGLD2,Acer glabrum Torr. ssp. douglasii (Hook.) Wesmael,,Aceraceae,True,CA
ACGLG,,Acer glabrum Torr. var. greenei Keller,Greene's maple,Aceraceae,False,CA
ACGLT2,,Acer glabrum Torr. var. torreyi (Greene) Smiley,Torrey maple,Aceraceae,False,CA
ACGLT2,ACGLT,Acer glabrum Torr. ssp. torreyi (Greene) A.E. Murray,,Aceraceae,True,CA
ACGLT2,ACTO2,Acer torreyi Greene,,Aceraceae,True,CA
ACHIL,,Achillea L.,yarrow,Asteraceae,False,CA
ACHLY,,Achlys DC.,vanillaleaf,Berberidaceae,False,CA
ACHNA,,Achnatherum P. Beauv.,needlegrass,Poaceae,False,CA
ACHY,,Achnatherum hymenoides (Roem. & Schult.) Barkworth,Indian ricegrass,Poaceae,False,CA
ACHY,ERCU9,Eriocoma cuspidata Nutt.,,Poaceae,True,CA
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker ex Piper,,Poaceae,True,CA
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,,Poaceae,True,CA
ACHYR,,Achyrachaena Schauer,blow wives,Asteraceae,False,CA
ACHYR3,,Achyronychia Torr. & A. Gray,achyronychia,Caryophyllaceae,False,CA
ACIL,,Acanthomintha ilicifolia (A. Gray) A. Gray,San Diego thorn-mint,Lamiaceae,False,CA
ACLA2,,Acanthomintha lanceolata Curran,Santa Clara thorn-mint,Lamiaceae,False,CA
ACLA8,,Achnatherum latiglume (Swallen) Barkworth,Sierra needlegrass,Poaceae,False,CA
ACLA8,STLA2,Stipa latiglumis Swallen,,Poaceae,True,CA
ACLE8,,Achnatherum lemmonii (Vasey) Barkworth,Lemmon's needlegrass,Poaceae,False,CA
ACLE9,,Achnatherum lettermanii (Vasey) Barkworth,Letterman's needlegrass,Poaceae,False,CA
ACLE9,STLE4,Stipa lettermanii Vasey,,Poaceae,True,CA
ACLEI,,Acleisanthes A. Gray,trumpets,Nyctaginaceae,False,CA
ACLEL,,Achnatherum lemmonii (Vasey) Barkworth var. lemmonii,Lemmon's needlegrass,Poaceae,False,CA
ACLEL,ACLEL2,Achnatherum lemmonii (Vasey) Barkworth ssp. lemmonii,,Poaceae,True,CA
ACLEL,STLE2,Stipa lemmonii (Vasey) Scribn.,,Poaceae,True,CA
ACLEL,STLEJ,Stipa lemmonii (Vasey) Scribn. var. jonesii Scribn.,,Poaceae,True,CA
ACLEL,STLEL,Stipa lemmonii (Vasey) Scribn. var. lemmonii,,Poaceae,True,CA
ACLEP,,Achnatherum lemmonii (Vasey) Barkworth var. pubescens (Crampton) Barkworth,pubescent Lemmon's needlegrass,Poaceae,False,CA
ACLEP,ACLEP2,Achnatherum lemmonii (Vasey) Barkworth ssp. pubescens (Crampton) Barkworth,,Poaceae,True,CA
ACLEP,STLEP,Stipa lemmonii (Vasey) Scribn. var. pubescens Crampton,,Poaceae,True,CA
ACLO,,Acacia longifolia (Andrews) Willd.,Sydney golden wattle,Fabaceae,False,CA
ACLO,ACLA,Acacia latifolia hort.,,Fabaceae,True,CA
ACLO2,,Acleisanthes longiflora A. Gray,angeltrumpet,Nyctaginaceae,False,CA
ACMA3,,Acer macrophyllum Pursh,bigleaf maple,Aceraceae,False,CA
ACME,,Acacia melanoxylon R. Br.,blackwood acacia,Fabaceae,False,CA
ACME80,,Acacia mearnsii De Wild.,black wattle,Fabaceae,False,CA
ACME80,ACDEM,Acacia decurrens (Wendl. f.) Willd. var. mollis Lindl.,,Fabaceae,True,CA
ACMI2,,Achillea millefolium L.,common yarrow,Asteraceae,False,CA
ACMI3,,Acourtia microcephala DC.,sacapellote,Asteraceae,False,CA
ACMI3,PEMI11,Perezia microcephala (DC.) A. Gray,,Asteraceae,True,CA
ACMIA,,Achillea millefolium L. var. alpicola (Rydb.) Garrett,common yarrow,Asteraceae,False,CA
ACMIA,ACAL11,Achillea alpicola (Rydb.) Rydb.,,Asteraceae,True,CA
ACMIA,ACFU,Achillea fusca Rydb.,,Asteraceae,True,CA
ACMIA,ACLAA,Achillea lanulosa Nutt. ssp. alpicola (Rydb.) D.D. Keck,,Asteraceae,True,CA
ACMIA,ACLAA2,Achillea lanulosa Nutt. var. alpicola Rydb.,,Asteraceae,True,CA
ACMIA,ACMIF,Achillea millefolium L. var. fusca (Rydb.) G.N. Jones,,Asteraceae,True,CA
ACMIA,ACSU3,Achillea subalpina Greene,,Asteraceae,True,CA
ACMIA2,,Achillea millefolium L. var. arenicola (A. Heller) Nobs,common yarrow,Asteraceae,False,CA
ACMIA2,ACAR6,Achillea arenicola A. Heller,,Asteraceae,True,CA
ACMIA2,ACBOA,Achillea borealis Bong. ssp. arenicola (A. Heller) D.D. Keck,,Asteraceae,True,CA
ACMIA2,ACBOA2,Achillea borealis Bong. var. arenicola (A. Heller) J.T. Howell,,Asteraceae,True,CA
ACMIA2,ACMIM4,Achillea millefolium L. var. maritima Jeps.,,Asteraceae,True,CA
ACMIC,,Achillea millefolium L. var. californica (Pollard) Jeps.,California yarrow,Asteraceae,False,CA
ACMIC,ACBOC,Achillea borealis Bong. ssp. californica (Pollard) D.D. Keck,,Asteraceae,True,CA
ACMIC,ACBOC2,Achillea borealis Bong. var. californica (Pollard) J.T. Howell,,Asteraceae,True,CA
ACMIC,ACCA7,Achillea californica Pollard,,Asteraceae,True,CA
ACMIG,,Achillea millefolium L. var. gigantea (Pollard) Nobs,giant yarrow,Asteraceae,False,CA
ACMIG,ACGI2,Achillea gigantea Pollard,,Asteraceae,True,CA
ACMIM2,,Achillea millefolium L. var. millefolium,common yarrow,Asteraceae,False,CA
ACMIM2,ACMA14,Achillea magna auct.,,Asteraceae,True,CA
ACMIO,,Achillea millefolium L. var. occidentalis DC.,western yarrow,Asteraceae,False,CA
ACMIO,ACAN7,Achillea angustissima Rydb.,,Asteraceae,True,CA
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,,Asteraceae,True,CA
ACMIO,ACER2,Achillea eradiata Piper,,Asteraceae,True,CA
ACMIO,ACGR5,Achillea gracilis Raf.,,Asteraceae,True,CA
ACMIO,ACLA5,Achillea lanulosa Nutt.,,Asteraceae,True,CA
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,,Asteraceae,True,CA
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,,Asteraceae,True,CA
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,,Asteraceae,True,CA
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,,Asteraceae,True,CA
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,,Asteraceae,True,CA
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,,Asteraceae,True,CA
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,,Asteraceae,True,CA
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,,Asteraceae,True,CA
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,,Asteraceae,True,CA
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,,Asteraceae,True,CA
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,,Asteraceae,True,CA
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,,Asteraceae,True,CA
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,,Asteraceae,True,CA
ACMIO,ACRO4,Achillea rosea Desf.,,Asteraceae,True,CA
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",,Asteraceae,True,CA
ACMIP,,Achillea millefolium L. var. pacifica (Rydb.) G.N. Jones,Pacific yarrow,Asteraceae,False,CA
ACMIP,ACPA5,Achillea pacifica Rydb.,,Asteraceae,True,CA
ACMIP2,,Achillea millefolium L. var. puberula (Rydb.) Nobs,common yarrow,Asteraceae,False,CA
ACMIP2,ACPU2,Achillea puberula Rydb.,,Asteraceae,True,CA
ACMO2,,Achyrachaena mollis Schauer,soft blow wives,Asteraceae,False,CA
ACMO8,,Acanthus mollis L.,bear's breech,Acanthaceae,False,CA
ACNE10,,Achnatherum nevadense (B.L. Johnson) Barkworth,Nevada needlegrass,Poaceae,False,CA
ACNE10,STNE4,Stipa nevadensis B.L. Johnson,,Poaceae,True,CA
ACNE2,,Acer negundo L.,boxelder,Aceraceae,False,CA
ACNE9,,Achnatherum nelsonii (Scribn.) Barkworth,Columbia needlegrass,Poaceae,False,CA
ACNEC2,,Acer negundo L. var. californicum (Torr. & A. Gray) Sarg.,box elder,Aceraceae,False,CA
ACNEC2,ACNEC,Acer negundo L. ssp. californicum (Torr. & A. Gray) Wesmael,,Aceraceae,True,CA
ACNEC2,NECA6,Negundo californicum Torr. & A. Gray,,Aceraceae,True,CA
ACNED,,Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth,Dore's needlegrass,Poaceae,False,CA
ACNED,ACNED2,Achnatherum nelsonii (Scribn.) Barkworth var. dorei (Barkworth & Maze) Dorn,,Poaceae,True,CA
ACNED,STCO3,"Stipa columbiana Macoun, nom. utique rej.",,Poaceae,True,CA
ACNED,STMI6,Stipa minor (Vasey) Scribn.,,Poaceae,True,CA
ACNED,STNED,Stipa nelsonii Scribn. ssp. dorei Barkworth & Maze,,Poaceae,True,CA
ACNED,STNED2,Stipa nelsonii Scribn. var. dorei (Barkworth & Maze) Dorn,,Poaceae,True,CA
ACNED,STOCM,"Stipa occidentalis Thurb. var. minor sensu C.L. Hitchc., non (Vasey) C.L. Hitchc.",,Poaceae,True,CA
ACNEI2,,Acer negundo L. var. interius (Britton) Sarg.,boxelder,Aceraceae,False,CA
ACNEI2,ACIN3,Acer interius Britton,,Aceraceae,True,CA
ACNEI2,ACNEI,Acer negundo L. ssp. interius (Britton) Á. Löve & D. Löve,,Aceraceae,True,CA
ACNEI2,NEACI,Negundo aceroides (L.) Moench ssp. interius (Britton) Á. Löve & D. Löve,,Aceraceae,True,CA
ACNEI2,NEIN3,Negundo interius (Britton) Rydb.,,Aceraceae,True,CA
ACNO7,,Acaena novae-zelandiae Kirk,biddy-biddy,Rosaceae,False,CA
ACNO7,ACAN3,Acaena anserinifolia auct. non (J.R. Forst. & G. Forst.) Druce,,Rosaceae,True,CA
ACNO7,ACNO4,"Acaena novae-zelandica Kirk, orth. var.",,Rosaceae,True,CA
ACNO7,ACSA4,Acaena sanguisorbae auct. non (L. f.) Vahl,,Rosaceae,True,CA
ACOB,,Acanthomintha obovata Jeps.,San Benito thorn-mint,Lamiaceae,False,CA
ACOBC,,Acanthomintha obovata Jeps. ssp. cordata Jokerst,heartleaf thorn-mint,Lamiaceae,False,CA
ACOBO,,Acanthomintha obovata Jeps. ssp. obovata,San Benito thorn-mint,Lamiaceae,False,CA
ACOC3,,Achnatherum occidentale (Thurb.) Barkworth,western needlegrass,Poaceae,False,CA
ACOCC,,Achnatherum occidentale (Thurb.) Barkworth ssp. californicum (Merr. & Burtt Davy) Barkworth,California needlegrass,Poaceae,False,CA
ACOCC,ACNEL2,Achnatherum nelsonii (Scribn.) Barkworth ssp. longiaristatum (Barkworth & Maze) Barkworth,,Poaceae,True,CA
ACOCC,STCA2,Stipa californica Merr. & Burtt Davy,,Poaceae,True,CA
ACOCC,STNEL3,Stipa nelsonii Scribn. var. longiaristata Barkworth & Maze,,Poaceae,True,CA
ACOCC,STOCC,Stipa occidentalis Thurb. var. californica (Merr. & Burtt Davy) C.L. Hitchc.,,Poaceae,True,CA
ACOCO,,Achnatherum occidentale (Thurb.) Barkworth ssp. occidentale,western needlegrass,Poaceae,False,CA
ACOCO,STOC2,Stipa occidentalis Thurb.,,Poaceae,True,CA
ACOCP,,Achnatherum occidentale (Thurb.) Barkworth ssp. pubescens (Vasey) Barkworth,pubescent western needlegrass,Poaceae,False,CA
ACOCP,STEL2,Stipa elmeri Piper & Brodie ex Scribn.,,Poaceae,True,CA
ACOCP,STOCP,"Stipa occidentalis Thurb. var. pubescens (Vasey) Maze, Roy L. Taylor & MacBryde",,Poaceae,True,CA
ACONI,,Aconitum L.,monkshood,Ranunculaceae,False,CA
ACORU,,Acorus L.,sweetflag,Acoraceae,False,CA
ACOUR,,Acourtia D. Don,desertpeony,Asteraceae,False,CA
ACPA13,,Achnatherum parishii (Vasey) Barkworth,Parish's needlegrass,Poaceae,False,CA
ACPA14,,Acaena pallida (Kirk) Allen,pale biddy-biddy,Rosaceae,False,CA
ACPA8,,Acacia paradoxa DC.,kangaroo thorn,Fabaceae,False,CA
ACPA8,ACAR15,Acacia armata R. Br.,,Fabaceae,True,CA
ACPAP,,Achnatherum parishii (Vasey) Barkworth var. parishii,Parish's needlegrass,Poaceae,False,CA
ACPAP,STCOP2,Stipa coronata Thurb. var. parishii (Vasey) Hitchc.,,Poaceae,True,CA
ACPAP,STPA17,Stipa parishii Vasey,,Poaceae,True,CA
ACPI2,,Achnatherum pinetorum (M.E. Jones) Barkworth,pine needlegrass,Poaceae,False,CA
ACPI2,STPI2,Stipa pinetorum M.E. Jones,,Poaceae,True,CA
ACPI3,,Acaena pinnatifida Ruiz & Pav.,sheepburr,Rosaceae,False,CA
ACPIC2,,Acaena pinnatifida Ruiz & Pav. var. californica (Bitter) Jeps.,California sheepburr,Rosaceae,False,CA
ACPIC2,ACCA2,Acaena californica Bitter,,Rosaceae,True,CA
ACPO2,,Acacia podalyriifolia A. Cunn. ex G. Don,pearl wattle,Fabaceae,False,CA
ACPY3,,Acacia pycnantha Benth.,golden wattle,Fabaceae,False,CA
ACRA6,,Acrachne racemosa (Roem. & Schult.) Ohwi,goosegrass,Poaceae,False,CA
ACRA6,ELRA5,Eleusine racemosa Roem. & Schult.,,Poaceae,True,CA
ACRAC,,Acrachne Chiov.,goosegrass,Poaceae,False,CA
ACRE2,,Acacia retinodes Schltdl.,everblooming acacia,Fabaceae,False,CA
ACRE3,,Acroptilon repens (L.) DC.,Russian knapweed,Asteraceae,False,CA
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,,Asteraceae,True,CA
ACRE3,CERE6,Centaurea repens L.,,Asteraceae,True,CA
ACRE9,,Acacia redolens Maslin,bank catclaw,Fabaceae,False,CA
ACROP,,Acroptilon Cass.,Russian knapweed,Asteraceae,False,CA
ACRU2,,Actaea rubra (Aiton) Willd.,western baneberry,Ranunculaceae,False,CA
ACRUA8,,Actaea rubra (Aiton) Willd. ssp. arguta (Nutt.) Hultén,red baneberry,Ranunculaceae,False,CA
ACRUA8,ACAR7,Actaea arguta Nutt.,,Ranunculaceae,True,CA
ACRUA8,ACARV,Actaea arguta Nutt. var. viridiflora (Greene) Tidestr.,,Ranunculaceae,True,CA
ACRUA8,ACRUA,Actaea rubra (Aiton) Willd. var. arguta (Nutt.) G. Lawson,,Ranunculaceae,True,CA
ACRUA8,ACSPA,Actaea spicata L. var. arguta (Nutt.) Torr.,,Ranunculaceae,True,CA
ACSA,,Acacia saligna (Labill.) Wendl. f.,orange wattle,Fabaceae,False,CA
ACSA,ACCY,Acacia cyanophylla Lindl.,,Fabaceae,True,CA
ACSA2,,Acer saccharinum L.,silver maple,Aceraceae,False,CA
ACSA2,ACDA2,Acer dasycarpum Ehrh.,,Aceraceae,True,CA
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,,Aceraceae,True,CA
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,,Aceraceae,True,CA
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,,Aceraceae,True,CA
ACSH,,Acamptopappus shockleyi A. Gray,Shockley's goldenhead,Asteraceae,False,CA
ACSP,,Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray,rayless goldenhead,Asteraceae,False,CA
ACSP12,,Achnatherum speciosum (Trin. & Rupr.) Barkworth,desert needlegrass,Poaceae,False,CA
ACSP12,STSP3,Stipa speciosa Trin. & Rupr.,,Poaceae,True,CA
ACSPH,,Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. hirtellus S.F. Blake,rayless goldenhead,Asteraceae,False,CA
ACSPS2,,Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. sphaerocephalus,rayless goldenhead,Asteraceae,False,CA
ACSPS2,APSP2,Aplopappus sphaerocephalus Harv. & A. Gray ex A. Gray,,Asteraceae,True,CA
ACST7,,Achnatherum stillmanii (Bol.) Barkworth,Stillman's needlegrass,Poaceae,False,CA
ACST7,STST2,Stipa stillmanii Bol.,,Poaceae,True,CA
ACTAE,,Actaea L.,baneberry,Ranunculaceae,False,CA
ACTH7,,Achnatherum thurberianum (Piper) Barkworth,Thurber's needlegrass,Poaceae,False,CA
ACTH7,STTH2,Stipa thurberiana Piper,,Poaceae,True,CA
ACTR,,Achlys triphylla (Sm.) DC.,deervetch vanillaleaf,Berberidaceae,False,CA
ACTR,ACTRT,Achlys triphylla (Sm.) DC. ssp. triphylla,,Berberidaceae,True,CA
ACVE2,,Acacia verticillata (L'Hér.) Willd.,prickly Moses,Fabaceae,False,CA
ACWE3,,Achnatherum webberi (Thurb.) Barkworth,Webber needlegrass,Poaceae,False,CA
ACWE3,ORWE,Oryzopsis webberi (Thurb.) Benth. ex Vasey,,Poaceae,True,CA
ACWE3,STWE,Stipa webberi (Thurb.) B.L. Johnson,,Poaceae,True,CA
ADAE,,Adonis aestivalis L.,summer pheasant's eye,Ranunculaceae,False,CA
ADAE,ADAEC,Adonis aestivalis L. var. citrina Hoffm.,,Ranunculaceae,True,CA
ADAL,,Adiantum aleuticum (Rupr.) Paris,five-finger fern,Pteridaceae,False,CA
ADAL,ADPEA2,Adiantum pedatum L. ssp. aleuticum (Rupr.) Calder & Roy L. Taylor,,Pteridaceae,True,CA
ADAL,ADPEC,Adiantum pedatum L. ssp. calderi Cody,,Pteridaceae,True,CA
ADAL,ADPES,Adiantum pedatum L. ssp. subpumilum (W.H. Wagner) Lellinger,,Pteridaceae,True,CA
ADAL,ADPEA,Adiantum pedatum L. var. aleuticum Rupr.,,Pteridaceae,True,CA
ADAL,ADPES2,Adiantum pedatum L. var. subpumilum W.H. Wagner,,Pteridaceae,True,CA
ADBI,,Adenocaulon bicolor Hook.,American trailplant,Asteraceae,False,CA
ADCA,,Adiantum capillus-veneris L.,common maidenhair fern,Pteridaceae,False,CA
ADCA,ADCAM,Adiantum capillus-veneris L. var. modestum (Underw.) Fernald,,Pteridaceae,True,CA
ADCA,ADCAP,Adiantum capillus-veneris L. var. protrusum Fernald,,Pteridaceae,True,CA
ADCA,ADMO2,Adiantum modestum Underw.,,Pteridaceae,True,CA
ADCA2,,Adolphia californica S. Watson,California adolphia,Rhamnaceae,False,CA
ADCO2,,Adenophyllum cooperi (A. Gray) Strother,Cooper's dogweed,Asteraceae,False,CA
ADCO2,DYCO2,Dyssodia cooperi A. Gray,,Asteraceae,True,CA
ADENO,,Adenocaulon Hook.,trailplant,Asteraceae,False,CA
ADENO2,,Adenostoma Hook. & Arn.,chamise,Rosaceae,False,CA
ADENO5,,Adenophyllum Pers.,dogweed,Asteraceae,False,CA
ADFA,,Adenostoma fasciculatum Hook. & Arn.,chamise,Rosaceae,False,CA
ADFAF,,Adenostoma fasciculatum Hook. & Arn. var. fasciculatum,chamise,Rosaceae,False,CA
